F001	NA	NA
F002	0.204774457131593	1
F003	1.07705218287384	0
F004	0.325195502190537	1
F005	0.496976961214931	1
F006	2.09216407369973	0
F007	NA	NA
F008	1.22161222171263	0
F010	-1.23930710611755	0
F011	1.09199696068623	0
F012	NA	NA
F013	-0.264505109092153	0
F014	1.04786244585374	0
F015	0.695479319733586	0
F016	1.4199262974439	0
F017	1.54429635050538	0
F018	0.187851099058192	0
F019	0.613213621257708	0
F020	-0.805502435794204	0
F022	-0.901072696439999	0
F023	0.852314184964999	0
F024	-0.992011218371804	0
F025	-0.238803084747337	0
F026	0.643549587322821	0
F027	1.60147603781878	0
F028	0.162565024312524	0
F029	-0.0290544149263362	0
F030	0.08726160018884	1
F031	-1.54429635050538	0
F032	1.63214470221791	0
F033	-0.360406660669437	1
F034	-1.69855016263648	0
F035	0.290383090087403	0
F036	1.31431053970984	0
F037	0.405064005675793	0
F038	-0.0789327764649414	0
F039	0.333958869330319	1
F040	-1.01953926964166	1
F041	NA	NA
F042	-0.623261668248973	0
F043	-0.170981374915531	1
F044	NA	NA
F045	-0.120643376920452	1
F046	NA	0
F047	-2.09216407369973	0
F048	0.35156360617667	0
F049	-0.593300398032326	0
F050	-0.129008411069977	1
F051	-1.51750563112946	1
F053	1.51750563112946	0
F054	1.35475167227879	0
F055	0.674489750196082	0
F056	-0.603227108891024	1
F057	0.281736329658012	0
F058	0.414090340085994	0
F059	1.25739877797188	0
F060	0.396070554214932	0
F062	-0.0955964816973787	1
F063	1.20429178382686	0
F064	NA	NA
F065	-0.230271513618475	0
F066	-1.49176184614652	0
F068	0.273110582869035	0
F069	-1.35475167227879	0
F071	-1.60147603781878	0
F073	-0.563862545026392	0
F074	-0.0207517233649967	1
F076	-0.145766198831703	0
F078	-1.77342118948641	0
F079	-0.478280840591344	0
F080	-0.487607595416341	0
F081	0.316457038484414	0
F082	2.02325991217377	0
F083	NA	NA
F084	-1.06234416780763	0
F085	-0.664105927620139	0
F086	0.939094711636964	0
F087	-1.13836791114065	0
F090	0.170981374915531	0
F091	0.459750434239412	0
F092	NA	NA
F093	1.73477053591689	0
F094	-0.876432968688514	0
F095	NA	NA
F097	-0.137382482339418	0
F098	0.36927798951511	0
F099	-0.154160173467241	0
F101	-0.450544491724792	0
F102	-1.85979943545287	0
F103	NA	NA
F104	0.864310727786792	0
F107	NA	NA
F108	-0.414090340085994	0
F110	NA	NA
F111	-1.25739877797188	0
F112	-0.749356463547957	0
F125	1.06234416780763	0
F126	1.57224371968864	0
F127	-1.81491857304818	0
F128	-0.794074059897042	0
F130	-0.952073706698991	0
F131	1.005679980305	0
F134	0.633373040155777	0
F135	-1.37583031957713	0
F136	-0.281736329658013	0
F139	0.154160173467241	0
F140	NA	NA
F142	1.17069385953378	0
F143	2.57812607028827	0
F144	1.1226423910161	0
F145	1.49176184614652	0
F146	1.66443019509536	0
F147	0.360406660669437	0
F148	0.50639015928857	1
F150	-0.888685389442425	0
F151	0.0789327764649414	0
F152	NA	NA
F154	-0.316457038484414	0
F157	0.487607595416341	0
F158	-0.864310727786792	1
F159	-0.716779871067703	0
F160	-0.378178476838666	0
F161	-1.31431053970984	0
F162	0.965215098429056	1
F163	NA	0
F164	0.468995506823939	0
F165	0.817036998339192	0
F166	-0.738410722617472	1
F167	-0.674489750196082	0
F168	-0.35156360617667	0
F169	-0.396070554214932	1
F170	0.978525330407399	0
F171	-0.213257876037628	0
F173	1.33425834123913	0
F174	0.423150539698281	0
F175	NA	NA
F178	-2.02325991217377	0
F179	-0.926272014505662	0
F180	0.926272014505662	1
F181	0.901072696439999	0
F182	0.137382482339418	0
F183	0.378178476838666	0
F184	-0.653793223205798	0
F185	0.805502435794204	0
F187	0.103938009729107	0
F188	0.450544491724792	1
F189	-0.112286776283125	1
F191	-0.0539768073089926	0
F192	-0.939094711636964	0
F194	-0.0124504620954315	1
F195	0.653793223205797	0
F196	NA	NA
F197	0.888685389442425	0
F198	0.145766198831703	0
F200	NA	0
F201	0.0373591098624966	0
F202	NA	NA
F203	0.992011218371804	0
F204	0.623261668248973	0
F205	NA	NA
F207	1.1873252863281	0
F208	1.85979943545287	0
F211	NA	NA
F212	-0.613213621257708	0
F213	-1.09199696068623	0
F214	0.112286776283125	0
F215	-1.17069385953378	0
F216	0.307742673507154	0
F217	1.44304916311685	0
F218	-1.96280467689779	0
F219	2.1727209701387	0
F220	1.29487243656371	0
F221	1.39753863957349	0
F222	NA	NA
F223	0.664105927620139	0
F224	-0.187851099058192	0
F225	-1.107189698359	0
F226	-0.0706094247504966	1
F228	NA	NA
F230	0.387109024768926	0
F231	0.727552743865686	0
F232	-0.423150539698281	0
F233	1.90877292721208	0
F234	-0.684946814056271	0
F243	-0.913599836566323	0
F244	-0.534905461147183	0
F245	-2.93726049963666	0
F246	NA	NA
F247	-0.247352073614837	0
F248	-0.771522399047563	0
F249	0.129008411069977	0
F250	0.179409854648449	0
F252	-0.544506880073592	0
F253	-0.459750434239412	0
F254	NA	NA
F255	-0.342747959170894	0
F256	-0.706089549348575	0
F257	-0.727552743865686	0
F258	-1.63214470221791	0
F259	NA	NA
F260	-0.179409854648449	0
F261	-1.29487243656371	0
F262	-0.045666382224312	0
F263	-0.387109024768926	0
F264	-0.554158760689668	1
F265	-1.1226423910161	0
F266	-2.39641592188393	0
F267	1.23930710611755	0
F268	0.706089549348576	0
F269	-0.36927798951511	0
F270	NA	NA
F271	-0.50639015928857	0
F272	NA	NA
F273	-0.840439068486403	0
F274	0.593300398032326	0
F275	-1.90877292721208	0
F276	0.0955964816973788	0
F277	-1.73477053591689	0
F278	1.37583031957713	0
F279	0.213257876037629	0
F280	0.749356463547957	0
F281	1.96280467689779	0
F282	0.952073706698991	0
F283	0.515848443737165	0
F284	NA	NA
F285	-0.695479319733586	0
F286	0.230271513618475	0
F287	-1.46697040627475	0
F288	-0.817036998339192	0
F289	-1.04786244585374	0
F290	0.432245609006392	0
F299	-2.57812607028827	0
F300	0.828681303232196	0
F301	-0.333958869330319	0
F302	0.221756670869802	0
F303	-1.33425834123913	0
F304	0.544506880073592	0
F305	-1.22161222171263	0
F306	-0.828681303232196	0
F307	-1.20429178382686	0
F308	NA	NA
F309	0.441376575710049	0
F310	NA	NA
F311	-0.273110582869035	0
F312	-2.1727209701387	0
F313	NA	NA
F314	0.0706094247504966	1
F315	0.840439068486403	0
F316	0.196305750225279	0
F317	-0.496976961214931	0
F318	0.0207517233649967	0
F319	NA	NA
F320	0.0290544149263362	1
F321	-0.221756670869802	0
F322	NA	NA
F323	-0.782748467513464	1
F324	0.264505109092153	0
F325	-2.27047451357795	0
F326	-1.66443019509536	0
F327	-0.633373040155777	0
F328	1.69855016263648	0
F329	-1.44304916311685	0
F330	NA	NA
F331	-1.27591164258206	1
F332	-1.03359721199374	0
F333	-0.978525330407399	0
F334	0.299051616505163	0
F335	0.0124504620954314	0
F336	-0.405064005675793	0
F337	NA	NA
F338	-0.573619718114235	0
F339	NA	NA
F340	NA	NA
F341	-0.432245609006392	0
F342	-1.005679980305	0
F343	-1.07705218287384	0
F344	-1.57224371968864	1
F345	-0.196305750225279	0
F346	1.46697040627475	0
F349	-0.299051616505163	0
F350	0.534905461147183	0
F351	-0.08726160018884	0
F352	0.760392730070391	0
F353	0.120643376920452	0
F354	0.247352073614837	0
F361	-0.290383090087403	0
F362	-0.0622909619402756	0
F363	0.583431810025385	0
F364	NA	NA
F365	-1.1543800981098	0
F366	-0.255919178908397	1
F367	NA	NA
F368	NA	NA
F369	NA	NA
F370	NA	NA
F371	1.1543800981098	0
F372	0.782748467513464	0
F373	0.525353102945392	0
F374	0.738410722617472	0
F375	0.00415005872500696	0
F376	0.342747959170894	0
F379	-1.4199262974439	0
F380	-1.1873252863281	0
F381	-0.0373591098624966	0
F382	-0.643549587322821	0
F383	0.255919178908397	1
F384	NA	NA
F385	NA	NA
F386	0.0539768073089928	0
F399	-0.468995506823939	1
F400	0.238803084747337	0
F401	-0.307742673507154	0
F402	NA	NA
F403	NA	NA
F406	NA	NA
F407	NA	NA
F408	-1.39753863957349	1
F409	NA	NA
F410	-0.515848443737165	0
F411	-0.162565024312524	0
F412	-0.441376575710049	0
F413	-0.760392730070391	0
F414	0.913599836566323	0
F415	0.771522399047563	0
F416	NA	NA
F417	-0.103938009729107	0
F418	0.603227108891024	0
F419	-0.583431810025385	1
F420	-0.965215098429056	0
F421	0.478280840591344	0
F422	1.01953926964166	0
F423	NA	NA
F424	0.0622909619402755	0
F425	NA	NA
F426	0.794074059897042	0
F427	0.684946814056271	0
F428	1.81491857304818	0
F429	NA	NA
F430	2.93726049963666	0
F432	1.13836791114065	0
F433	-0.204774457131593	1
F434	NA	NA
F435	NA	NA
F436	1.27591164258206	0
F437	2.39641592188393	0
F438	-0.525353102945392	0
F439	-0.0041500587250071	0
F440	1.107189698359	0
F441	0.0456663822243121	0
F442	0.876432968688514	0
F443	1.77342118948641	0
F444	0.563862545026393	0
F445	NA	NA
F446	-0.852314184964998	0
F447	0.716779871067703	0
F448	-0.325195502190537	0
F449	2.27047451357795	0
F450	NA	NA
F451	0.573619718114235	0
F460	0.554158760689668	1
F461	1.03359721199374	0
